Total SSE: 77.97899672064908
488,4.55,6.822,1
497,4.402,7.082,1
499,4.888,7.194,1
500,4.456,7.146,1
501,4.732,7.154,1
503,4.502,6.928,1
507,4.852,6.83,1
509,5.016,7.054,1
515,4.55,7.29,1
517,4.412,7.022,1
242,9.662,7.866,2
243,9.6,7.874,2
245,9.334,7.658,2
246,9.424,7.83,2
248,9.386,7.746,2
249,9.878,8.054,2
250,9.558,7.948,2
253,9.76,7.932,2
254,9.568,8.052,2
255,9.736,7.552,2
258,9.404,7.79,2
260,9.482,7.766,2
263,9.274,7.566,2
265,9.542,7.688,2
267,9.786,8.066,2
268,9.382,7.664,2
271,9.622,8.004,2
273,9.43,7.676,2
274,9.44,8.058,2
275,9.788,7.684,2
276,9.586,7.91,2
277,9.694,7.448,2
278,9.576,7.866,2
480,3.994,7.206,3
481,4.278,7.222,3
487,4.256,7.612,3
490,4.026,7.23,3
491,4.364,7.184,3
492,4.292,7.208,3
496,4.548,7.654,3
498,3.692,7.49,3
502,4.088,7.212,3
504,3.402,7.434,3
506,4.166,7.256,3
508,4.398,7.428,3
512,4.254,7.264,3
513,4.122,7.238,3
514,3.878,7.232,3
518,4.276,7.244,3
282,11.23,8.126,4
285,11.536,7.586,4
286,11.638,8.266,4
290,11.25,8.192,4
293,11.51,8.094,4
295,11.404,8.206,4
297,11.334,8.17,4
299,11.59,8.408,4
301,11.566,8.024,4
306,11.198,7.886,4
307,11.168,8.262,4
308,11.88,8.08,4
313,11.282,8.28,4
45,12.348,10.488,5
50,12.276,10.99,5
64,12.114,10.904,5
67,12.164,11.018,5
77,12.176,10.364,5
78,12.104,10.388,5
86,11.524,10.982,5
204,8.71,8.458,6
239,9.432,8.61,6
241,9.146,8.044,6
244,8.618,8.552,6
247,8.892,8.166,6
251,9.222,8.002,6
252,9.52,8.282,6
256,9.584,8.478,6
257,9.358,8.242,6
259,9.458,8.54,6
261,8.844,8.024,6
262,9.29,8.472,6
264,9.11,8.014,6
266,9.432,8.122,6
269,9.404,8.228,6
270,9.146,8.158,6
440,4.46,13.16,7
443,4.348,13.268,7
447,3.978,13.308,7
449,4.218,13.03,7
450,4.25,13.002,7
451,4.334,13.06,7
454,3.968,13.016,7
461,4.61,12.95,7
462,4.328,12.99,7
469,4.052,12.934,7
470,4.26,13.118,7
471,4.058,13.718,7
474,4.128,13.4,7
476,4.424,13.186,7
477,4.234,12.994,7
478,5.13,13.296,7
319,16.674,9.638,8
320,16.162,10.302,8
321,16.612,10.218,8
322,16.1,9.702,8
323,16.404,10.072,8
324,15.93,10.106,8
325,16.128,9.888,8
326,16.41,10.188,8
327,15.982,9.92,8
328,16.224,10.02,8
329,16.296,9.458,8
330,16.586,10.174,8
331,16.314,10.716,8
332,16.278,9.452,8
333,16.622,9.652,8
334,16.22,9.494,8
335,16.626,10.162,8
336,16.982,10.596,8
337,16.27,10.128,8
338,16.202,9.7,8
339,16.532,9.776,8
340,17.124,9.726,8
341,16.47,9.698,8
342,16.004,10.28,8
343,16.366,9.796,8
344,16.268,9.522,8
345,16.13,9.748,8
346,16.67,10.498,8
347,16.488,10.542,8
348,16.57,10.21,8
349,16.456,10.112,8
350,16.482,9.986,8
351,16.584,9.754,8
352,16.1,9.93,8
353,16.226,9.67,8
354,16.448,9.566,8
355,16.572,9.624,8
356,16.436,9.41,8
357,16.502,9.98,8
358,16.418,9.966,8
199,7.976,9.578,9
200,7.876,8.796,9
201,8.172,9.01,9
202,8.068,9.202,9
203,8.416,8.654,9
205,8.056,8.434,9
206,7.304,9.266,9
207,8.118,8.608,9
208,7.616,9.446,9
209,8.092,8.956,9
210,8.368,8.968,9
211,8.022,9.334,9
212,8.32,9.062,9
213,7.832,8.952,9
214,7.704,8.672,9
215,8.236,9.108,9
216,8.37,8.904,9
217,8.352,8.896,9
218,8.046,9.228,9
219,7.71,9.538,9
220,8.534,8.55,9
221,7.996,9.172,9
222,8.046,9.204,9
223,8.622,9.174,9
224,7.776,8.898,9
225,8.226,9.038,9
226,7.904,9.194,9
227,7.874,8.856,9
228,7.992,8.952,9
229,8.262,9.468,9
230,8.088,9.294,9
231,8.034,9.792,9
232,8.352,9.016,9
233,7.85,9.334,9
234,8.404,9.366,9
235,7.892,8.808,9
236,8.202,9.232,9
237,7.668,9.026,9
238,8.242,9.308,9
2,9.73,9.91,10
3,9.754,10.43,10
4,9.836,9.902,10
6,9.53,9.862,10
8,9.336,10.456,10
9,9.378,10.21,10
10,9.712,10.264,10
11,9.638,10.208,10
12,9.518,9.956,10
14,9.4,10.086,10
17,10.062,10.26,10
20,9.706,9.978,10
21,9.906,10.588,10
24,9.796,10.378,10
27,10.172,10.598,10
29,9.932,10.234,10
32,9.848,10.328,10
35,9.92,10.022,10
36,9.908,10.606,10
119,10.028,12.268,11
120,9.282,11.976,11
121,9.178,11.53,11
122,9.954,12.398,11
123,9.622,11.558,11
124,9.914,11.844,11
125,9.07,11.092,11
127,9.582,12.14,11
128,9.622,11.528,11
129,9.35,11.71,11
130,10.234,11.974,11
131,8.986,12.31,11
132,9.438,12.11,11
133,9.592,12.012,11
134,9.666,11.88,11
135,9.364,12.012,11
136,9.71,11.772,11
137,9.992,11.836,11
138,9.916,12.028,11
139,9.382,12.226,11
140,9.808,12.23,11
141,9.272,12.152,11
142,9.392,11.18,11
143,9.28,11.976,11
144,9.848,11.632,11
145,9.322,11.514,11
146,9.718,11.95,11
147,9.12,11.76,11
148,8.978,12.37,11
149,10.072,12.202,11
150,9.966,11.822,11
151,9.506,11.648,11
152,9.702,11.536,11
153,9.45,11.96,11
154,9.916,11.962,11
155,9.96,11.538,11
156,9.014,11.744,11
157,9.024,11.846,11
158,10.296,11.61,11
479,3.9,6.742,12
482,4.172,6.848,12
483,3.882,6.894,12
484,3.936,6.994,12
485,4.162,6.87,12
486,3.762,7.1,12
489,4.062,6.984,12
493,4.288,6.91,12
494,4.018,7.062,12
495,4.07,7.104,12
505,4.246,6.692,12
510,4.25,6.76,12
511,3.738,7.082,12
516,4.03,7.126,12
47,11.736,10.122,13
49,11.246,10.122,13
57,11.772,9.924,13
58,11.502,10.008,13
60,11.628,10.286,13
63,11.736,10.29,13
65,11.59,9.712,13
70,11.808,10.058,13
72,11.594,10.078,13
75,11.894,10.012,13
400,8.33,16.488,14
401,8.468,16.378,14
405,8.33,16.066,14
409,8.398,16.576,14
415,8.12,16.11,14
417,8.398,16.282,14
419,8.502,16.166,14
421,8.376,16.112,14
425,8.248,16.154,14
426,8.588,16.24,14
428,8.524,16.392,14
429,8.458,16.452,14
437,8.104,15.962,14
438,8.386,16.24,14
412,9.152,16.094,15
420,8.942,16.19,15
159,7.87,10.838,16
160,8.164,10.534,16
161,8.214,10.62,16
162,8.166,10.698,16
163,8.05,10.746,16
164,7.978,11.13,16
165,8.08,10.992,16
166,8.472,11.082,16
167,8.494,10.584,16
168,8.354,10.38,16
169,8.096,10.714,16
170,7.882,10.832,16
171,7.908,11.346,16
172,7.814,10.872,16
173,8.28,10.104,16
174,8.082,10.676,16
175,8.068,10.118,16
176,8.116,10.698,16
177,8.042,10.79,16
178,8.096,10.878,16
179,8.124,10.932,16
180,8.632,11.124,16
181,8.27,10.716,16
182,7.622,10.148,16
183,8.198,11.398,16
184,8.582,11.064,16
185,7.942,11.076,16
186,8.004,10.574,16
187,8.504,11.378,16
188,8.118,11.012,16
189,7.874,11.296,16
190,7.668,10.924,16
191,7.966,10.72,16
192,7.94,10.996,16
193,7.988,11.228,16
194,8.164,11.112,16
195,8.386,10.772,16
196,8.248,10.994,16
197,8.286,10.734,16
198,8.224,10.316,16
402,8.904,15.846,17
410,8.542,15.918,17
413,8.614,15.908,17
416,8.844,16.026,17
422,8.518,15.84,17
423,8.878,16.004,17
431,8.616,16.112,17
433,8.468,15.928,17
436,8.826,16.084,17
39,12.04,10.028,18
40,12.082,10.044,18
41,12.4,10.156,18
42,11.988,9.926,18
43,12.34,9.918,18
44,12.228,9.978,18
46,12.044,9.358,18
48,12.35,9.798,18
51,12.374,10.018,18
52,12.53,10.0,18
53,12.27,9.792,18
54,12.364,10.176,18
55,12.458,10.18,18
56,11.952,9.682,18
59,12.134,9.482,18
61,12.064,9.616,18
62,11.906,9.82,18
66,12.648,9.814,18
68,12.22,9.796,18
69,11.846,9.634,18
71,12.096,9.846,18
73,12.252,9.938,18
74,11.998,9.676,18
76,12.274,9.936,18
399,8.826,16.474,19
403,8.662,16.354,19
404,8.684,16.776,19
406,8.904,16.402,19
407,8.778,16.486,19
408,8.81,16.458,19
411,9.064,16.456,19
414,8.566,17.012,19
424,8.582,16.774,19
427,8.706,16.374,19
430,8.83,16.36,19
432,8.844,16.362,19
434,8.62,16.674,19
435,8.974,16.53,19
520,8.81,3.864,20
525,8.858,3.274,20
526,8.884,3.504,20
529,8.738,4.294,20
530,9.1,3.84,20
531,9.086,3.6,20
533,8.624,3.698,20
534,8.632,3.82,20
536,8.816,3.58,20
537,8.722,3.854,20
539,9.014,4.034,20
540,8.87,3.554,20
542,8.6,3.828,20
543,8.94,3.836,20
544,8.768,4.32,20
545,8.838,3.926,20
547,8.652,3.782,20
551,8.6,3.712,20
552,9.026,3.788,20
554,8.874,3.602,20
555,8.796,3.888,20
556,8.592,3.988,20
557,8.98,4.014,20
558,8.562,3.856,20
418,8.808,15.59,21
0,10.35,9.768,22
1,10.098,9.988,22
5,10.238,9.866,22
7,10.154,9.82,22
13,10.236,9.91,22
15,10.196,9.746,22
16,10.138,9.828,22
18,10.394,9.984,22
19,10.284,10.348,22
22,10.356,9.198,22
23,9.954,9.704,22
25,10.386,10.608,22
26,10.41,9.912,22
28,10.286,9.712,22
30,10.298,9.948,22
31,10.352,9.932,22
33,10.514,10.498,22
34,9.944,9.934,22
37,10.182,9.99,22
38,10.256,9.25,22
279,11.442,8.688,23
280,11.466,8.558,23
281,10.674,8.936,23
283,11.614,8.588,23
284,11.59,8.496,23
287,11.16,8.43,23
288,10.904,8.532,23
289,11.284,8.742,23
292,11.798,8.836,23
296,11.088,8.326,23
298,11.272,8.394,23
300,11.212,8.516,23
302,11.246,8.584,23
303,11.252,8.566,23
305,11.04,8.322,23
309,11.356,8.586,23
310,11.182,8.342,23
311,10.836,8.664,23
312,11.696,8.906,23
316,11.124,8.618,23
317,11.392,8.94,23
318,11.212,8.308,23
439,4.576,12.878,24
442,4.238,12.506,24
445,4.19,12.772,24
448,4.336,12.854,24
452,4.654,12.566,24
453,4.38,12.792,24
455,4.614,12.526,24
458,4.426,12.238,24
460,4.248,12.392,24
463,4.5,12.522,24
464,4.176,12.71,24
465,4.492,12.464,24
466,4.134,12.834,24
467,4.316,12.764,24
468,4.454,12.084,24
472,4.24,12.626,24
240,10.066,8.19,25
272,10.286,7.892,25
291,10.84,8.218,25
294,10.932,7.796,25
304,10.78,8.294,25
314,10.718,8.534,25
315,10.444,8.684,25
441,3.632,12.862,26
444,3.788,12.372,26
446,3.86,12.706,26
456,3.95,12.67,26
457,4.038,12.67,26
459,4.066,12.514,26
473,3.838,12.232,26
475,3.764,12.38,26
519,8.376,3.788,27
521,8.218,3.548,27
522,8.374,3.748,27
523,8.102,4.3,27
524,8.386,3.952,27
527,8.294,3.38,27
528,8.38,3.178,27
532,8.616,3.45,27
535,8.286,3.704,27
538,8.298,3.378,27
541,8.562,3.662,27
546,8.288,3.466,27
548,8.376,3.956,27
549,7.724,3.414,27
550,8.374,4.136,27
553,8.534,3.252,27
79,11.372,11.466,28
80,10.94,11.482,28
81,11.084,11.554,28
82,11.232,11.374,28
83,11.22,11.64,28
84,10.962,11.75,28
85,11.014,11.746,28
87,11.012,11.364,28
88,11.2,11.062,28
89,11.626,11.894,28
90,11.23,11.728,28
91,11.144,11.91,28
92,11.106,11.868,28
93,11.53,11.918,28
94,11.21,11.114,28
95,10.746,11.702,28
96,11.154,11.692,28
97,11.412,11.924,28
98,10.948,11.532,28
99,10.988,12.298,28
100,10.96,11.392,28
101,11.656,11.346,28
102,11.178,12.062,28
103,11.368,11.56,28
104,11.264,11.724,28
105,11.554,11.576,28
106,10.974,11.114,28
107,11.12,11.634,28
108,11.51,12.052,28
109,10.95,11.402,28
110,11.864,12.406,28
111,11.198,10.854,28
112,11.65,11.496,28
113,11.248,11.722,28
114,11.602,11.888,28
115,11.424,11.454,28
116,11.312,11.718,28
117,10.736,11.68,28
118,11.56,11.798,28
126,10.578,11.354,28
359,14.362,14.644,29
360,14.138,14.63,29
361,14.064,15.072,29
362,13.692,14.958,29
