Execution Time: 15792 milliseconds,,,
3253,144268,276753,1
3254,215028,220479,1
3255,153160,241301,1
3256,204085,181687,1
3257,148601,267824,1
3258,150396,243417,1
3259,75053,198882,1
3260,160715,202648,1
3261,149811,261597,1
3262,137141,205921,1
3263,179778,277955,1
3264,165119,242674,1
3265,135664,249619,1
3266,157148,244335,1
3267,150545,140302,1
3268,172609,209554,1
3269,141123,227935,1
3270,177806,154620,1
3271,96693,226847,1
3272,159801,255188,1
3273,158279,306457,1
3274,106594,298013,1
3275,164852,249505,1
3276,178416,232560,1
3277,157237,214768,1
3278,119152,233480,1
3279,150318,246184,1
3280,150718,240605,1
3281,119669,227422,1
3282,112325,286166,1
3283,140863,217226,1
3284,114710,237058,1
3285,150277,238132,1
3286,260493,232066,1
3287,192924,285957,1
3288,157361,236655,1
3289,120477,343024,1
3290,167164,191976,1
3291,217034,193419,1
3292,156209,240252,1
3293,192247,242718,1
3294,162975,233798,1
3295,165909,230495,1
3296,95532,259570,1
3297,170130,205170,1
3298,176560,202712,1
3299,163715,316643,1
3300,116514,334971,1
3301,205220,178756,1
3302,170867,249578,1
3303,123642,285790,1
3304,160154,247973,1
3305,142910,232333,1
3306,72590,266630,1
3307,194651,259000,1
3308,217323,208526,1
3309,167022,245603,1
3310,172229,208129,1
3311,153365,176988,1
3312,140479,249911,1
3313,122241,215836,1
3314,153113,210707,1
3315,217418,274869,1
3316,134197,229036,1
3317,150866,251334,1
3318,88899,193473,1
3319,133925,284607,1
3320,166422,235921,1
3321,203424,155150,1
3322,169129,246178,1
3323,204581,229675,1
3324,175763,259085,1
3325,148822,224002,1
3326,145445,241063,1
3327,90601,251094,1
3328,94069,310203,1
3329,134257,281279,1
3330,210968,268894,1
3331,72179,193748,1
3332,162440,248306,1
3333,158466,255685,1
3334,108151,255519,1
3335,190921,241361,1
3336,129364,269179,1
3337,142602,169045,1
3338,157863,234771,1
3339,126120,302129,1
3340,188602,207706,1
3341,140044,236985,1
3342,139681,279210,1
3343,176697,232285,1
3344,165098,235353,1
3345,185138,253839,1
3346,177499,229724,1
3347,99933,167407,1
3348,88352,153257,1
3349,157112,237132,1
3350,163478,206806,1
3351,201618,230336,1
3352,173603,280590,1
3353,141639,249631,1
3354,220177,221674,1
3355,138443,274842,1
3356,118564,178036,1
3357,127565,288773,1
3358,231852,300137,1
3359,131034,236016,1
3360,126159,254707,1
3361,130423,177562,1
3362,153854,219971,1
3363,149485,221996,1
3364,183658,234419,1
3365,187411,351115,1
3366,126009,263298,1
3367,187212,296109,1
3368,178011,245705,1
3369,158055,169233,1
3370,117834,270265,1
