Total SSE: 1245.903688040026
0,10.35,9.768,1
1,10.098,9.988,1
2,9.73,9.91,1
3,9.754,10.43,1
4,9.836,9.902,1
5,10.238,9.866,1
6,9.53,9.862,1
7,10.154,9.82,1
8,9.336,10.456,1
9,9.378,10.21,1
10,9.712,10.264,1
11,9.638,10.208,1
12,9.518,9.956,1
13,10.236,9.91,1
14,9.4,10.086,1
15,10.196,9.746,1
16,10.138,9.828,1
17,10.062,10.26,1
18,10.394,9.984,1
19,10.284,10.348,1
20,9.706,9.978,1
21,9.906,10.588,1
22,10.356,9.198,1
23,9.954,9.704,1
24,9.796,10.378,1
25,10.386,10.608,1
26,10.41,9.912,1
27,10.172,10.598,1
28,10.286,9.712,1
29,9.932,10.234,1
30,10.298,9.948,1
31,10.352,9.932,1
32,9.848,10.328,1
33,10.514,10.498,1
34,9.944,9.934,1
35,9.92,10.022,1
36,9.908,10.606,1
37,10.182,9.99,1
38,10.256,9.25,1
39,12.04,10.028,1
40,12.082,10.044,1
41,12.4,10.156,1
42,11.988,9.926,1
43,12.34,9.918,1
44,12.228,9.978,1
45,12.348,10.488,1
46,12.044,9.358,1
47,11.736,10.122,1
48,12.35,9.798,1
49,11.246,10.122,1
50,12.276,10.99,1
51,12.374,10.018,1
52,12.53,10.0,1
53,12.27,9.792,1
54,12.364,10.176,1
55,12.458,10.18,1
56,11.952,9.682,1
57,11.772,9.924,1
58,11.502,10.008,1
59,12.134,9.482,1
60,11.628,10.286,1
61,12.064,9.616,1
62,11.906,9.82,1
63,11.736,10.29,1
64,12.114,10.904,1
65,11.59,9.712,1
66,12.648,9.814,1
67,12.164,11.018,1
68,12.22,9.796,1
69,11.846,9.634,1
70,11.808,10.058,1
71,12.096,9.846,1
72,11.594,10.078,1
73,12.252,9.938,1
74,11.998,9.676,1
75,11.894,10.012,1
76,12.274,9.936,1
77,12.176,10.364,1
78,12.104,10.388,1
79,11.372,11.466,1
80,10.94,11.482,1
81,11.084,11.554,1
82,11.232,11.374,1
83,11.22,11.64,1
84,10.962,11.75,1
85,11.014,11.746,1
86,11.524,10.982,1
87,11.012,11.364,1
88,11.2,11.062,1
89,11.626,11.894,1
90,11.23,11.728,1
91,11.144,11.91,1
92,11.106,11.868,1
93,11.53,11.918,1
94,11.21,11.114,1
95,10.746,11.702,1
96,11.154,11.692,1
97,11.412,11.924,1
98,10.948,11.532,1
99,10.988,12.298,1
100,10.96,11.392,1
101,11.656,11.346,1
102,11.178,12.062,1
103,11.368,11.56,1
104,11.264,11.724,1
105,11.554,11.576,1
106,10.974,11.114,1
107,11.12,11.634,1
108,11.51,12.052,1
109,10.95,11.402,1
110,11.864,12.406,1
111,11.198,10.854,1
112,11.65,11.496,1
113,11.248,11.722,1
114,11.602,11.888,1
115,11.424,11.454,1
116,11.312,11.718,1
117,10.736,11.68,1
118,11.56,11.798,1
119,10.028,12.268,1
120,9.282,11.976,1
121,9.178,11.53,1
122,9.954,12.398,1
123,9.622,11.558,1
124,9.914,11.844,1
125,9.07,11.092,1
126,10.578,11.354,1
127,9.582,12.14,1
128,9.622,11.528,1
129,9.35,11.71,1
130,10.234,11.974,1
131,8.986,12.31,1
132,9.438,12.11,1
133,9.592,12.012,1
134,9.666,11.88,1
135,9.364,12.012,1
136,9.71,11.772,1
137,9.992,11.836,1
138,9.916,12.028,1
139,9.382,12.226,1
140,9.808,12.23,1
141,9.272,12.152,1
142,9.392,11.18,1
143,9.28,11.976,1
144,9.848,11.632,1
145,9.322,11.514,1
146,9.718,11.95,1
147,9.12,11.76,1
148,8.978,12.37,1
149,10.072,12.202,1
150,9.966,11.822,1
151,9.506,11.648,1
152,9.702,11.536,1
153,9.45,11.96,1
154,9.916,11.962,1
155,9.96,11.538,1
156,9.014,11.744,1
157,9.024,11.846,1
158,10.296,11.61,1
159,7.87,10.838,1
160,8.164,10.534,1
161,8.214,10.62,1
162,8.166,10.698,1
163,8.05,10.746,1
164,7.978,11.13,1
165,8.08,10.992,1
166,8.472,11.082,1
167,8.494,10.584,1
168,8.354,10.38,1
169,8.096,10.714,1
170,7.882,10.832,1
171,7.908,11.346,1
172,7.814,10.872,1
173,8.28,10.104,1
174,8.082,10.676,1
175,8.068,10.118,1
176,8.116,10.698,1
177,8.042,10.79,1
178,8.096,10.878,1
179,8.124,10.932,1
180,8.632,11.124,1
181,8.27,10.716,1
182,7.622,10.148,1
183,8.198,11.398,1
184,8.582,11.064,1
185,7.942,11.076,1
186,8.004,10.574,1
187,8.504,11.378,1
188,8.118,11.012,1
189,7.874,11.296,1
190,7.668,10.924,1
191,7.966,10.72,1
192,7.94,10.996,1
193,7.988,11.228,1
194,8.164,11.112,1
195,8.386,10.772,1
196,8.248,10.994,1
197,8.286,10.734,1
198,8.224,10.316,1
199,7.976,9.578,1
200,7.876,8.796,1
201,8.172,9.01,1
202,8.068,9.202,1
203,8.416,8.654,1
204,8.71,8.458,1
205,8.056,8.434,1
206,7.304,9.266,1
207,8.118,8.608,1
208,7.616,9.446,1
209,8.092,8.956,1
210,8.368,8.968,1
211,8.022,9.334,1
212,8.32,9.062,1
213,7.832,8.952,1
214,7.704,8.672,1
215,8.236,9.108,1
216,8.37,8.904,1
217,8.352,8.896,1
218,8.046,9.228,1
219,7.71,9.538,1
220,8.534,8.55,1
221,7.996,9.172,1
222,8.046,9.204,1
223,8.622,9.174,1
224,7.776,8.898,1
225,8.226,9.038,1
226,7.904,9.194,1
227,7.874,8.856,1
228,7.992,8.952,1
229,8.262,9.468,1
230,8.088,9.294,1
231,8.034,9.792,1
232,8.352,9.016,1
233,7.85,9.334,1
234,8.404,9.366,1
235,7.892,8.808,1
236,8.202,9.232,1
237,7.668,9.026,1
238,8.242,9.308,1
239,9.432,8.61,1
240,10.066,8.19,1
241,9.146,8.044,1
242,9.662,7.866,1
243,9.6,7.874,1
244,8.618,8.552,1
245,9.334,7.658,1
246,9.424,7.83,1
247,8.892,8.166,1
248,9.386,7.746,1
249,9.878,8.054,1
250,9.558,7.948,1
251,9.222,8.002,1
252,9.52,8.282,1
253,9.76,7.932,1
254,9.568,8.052,1
255,9.736,7.552,1
256,9.584,8.478,1
257,9.358,8.242,1
258,9.404,7.79,1
259,9.458,8.54,1
260,9.482,7.766,1
261,8.844,8.024,1
262,9.29,8.472,1
263,9.274,7.566,1
264,9.11,8.014,1
265,9.542,7.688,1
266,9.432,8.122,1
267,9.786,8.066,1
268,9.382,7.664,1
269,9.404,8.228,1
270,9.146,8.158,1
271,9.622,8.004,1
272,10.286,7.892,1
273,9.43,7.676,1
274,9.44,8.058,1
275,9.788,7.684,1
276,9.586,7.91,1
277,9.694,7.448,1
278,9.576,7.866,1
279,11.442,8.688,1
280,11.466,8.558,1
281,10.674,8.936,1
282,11.23,8.126,1
283,11.614,8.588,1
284,11.59,8.496,1
285,11.536,7.586,1
286,11.638,8.266,1
287,11.16,8.43,1
288,10.904,8.532,1
289,11.284,8.742,1
290,11.25,8.192,1
291,10.84,8.218,1
292,11.798,8.836,1
293,11.51,8.094,1
294,10.932,7.796,1
295,11.404,8.206,1
296,11.088,8.326,1
297,11.334,8.17,1
298,11.272,8.394,1
