Execution Time: 10894 milliseconds
751,713296.0,915171.0,1
752,717657.0,944689.0,1
753,717850.0,941860.0,1
754,719009.0,946771.0,1
755,719296.0,931689.0,1
756,719664.0,946958.0,1
757,719722.0,933623.0,1
758,720238.0,941641.0,1
759,720383.0,937134.0,1
760,720507.0,924126.0,1
761,721365.0,935990.0,1
762,721798.0,938522.0,1
763,722624.0,937197.0,1
764,722859.0,942467.0,1
765,723036.0,940038.0,1
766,723441.0,937970.0,1
767,723468.0,926775.0,1
768,724142.0,941963.0,1
769,724167.0,936261.0,1
770,724199.0,929074.0,1
771,724448.0,943763.0,1
772,724655.0,941549.0,1
773,724724.0,940549.0,1
774,725033.0,934405.0,1
775,725215.0,937801.0,1
776,726006.0,949901.0,1
777,726250.0,938098.0,1
778,726269.0,938359.0,1
779,726421.0,945692.0,1
780,726735.0,940686.0,1
781,726874.0,937985.0,1
782,727473.0,943932.0,1
783,727503.0,939842.0,1
784,727780.0,928719.0,1
785,727802.0,928019.0,1
786,727922.0,943091.0,1
787,728083.0,937720.0,1
788,728112.0,948707.0,1
789,728252.0,943056.0,1
790,728479.0,937696.0,1
791,728527.0,949196.0,1
792,728773.0,952068.0,1
793,728989.0,934013.0,1
794,729059.0,941721.0,1
795,729090.0,940917.0,1
796,729259.0,931681.0,1
797,729539.0,937533.0,1
798,729611.0,937820.0,1
799,729645.0,943462.0,1
800,729713.0,946188.0,1
801,729726.0,950535.0,1
802,729761.0,935861.0,1
803,729812.0,933002.0,1
804,729940.0,944652.0,1
805,729958.0,942667.0,1
806,730600.0,948068.0,1
807,730700.0,941982.0,1
808,730841.0,950604.0,1
809,730897.0,937445.0,1
810,730949.0,928488.0,1
811,731148.0,948789.0,1
812,731642.0,953000.0,1
813,731645.0,936804.0,1
814,731754.0,943272.0,1
815,731778.0,934251.0,1
816,731795.0,937651.0,1
817,731828.0,943941.0,1
818,731909.0,950473.0,1
819,731937.0,917148.0,1
820,732187.0,944541.0,1
821,732201.0,938123.0,1
822,732591.0,941270.0,1
823,732613.0,942949.0,1
824,732698.0,940059.0,1
825,732763.0,944812.0,1
826,732934.0,941410.0,1
827,732957.0,927378.0,1
828,732983.0,944924.0,1
829,733068.0,952552.0,1
830,733132.0,942403.0,1
831,733188.0,935017.0,1
832,733414.0,932232.0,1
833,733441.0,934253.0,1
834,733455.0,936107.0,1
835,733512.0,950650.0,1
836,733817.0,946348.0,1
837,733946.0,937945.0,1
838,733981.0,952687.0,1
839,734240.0,948332.0,1
840,734410.0,938916.0,1
841,734507.0,944956.0,1
842,734626.0,921053.0,1
843,734703.0,943281.0,1
844,734741.0,932215.0,1
845,734742.0,923532.0,1
846,734931.0,944505.0,1
847,734997.0,943883.0,1
848,735074.0,943862.0,1
849,735418.0,938769.0,1
850,735628.0,935142.0,1
851,735675.0,934681.0,1
852,735797.0,940057.0,1
853,735980.0,951568.0,1
854,736023.0,935388.0,1
855,736033.0,937515.0,1
856,736048.0,948377.0,1
857,736056.0,929884.0,1
859,736626.0,942234.0,1
860,737001.0,943709.0,1
861,737130.0,942114.0,1
862,737174.0,934266.0,1
864,737379.0,933280.0,1
865,737520.0,929778.0,1
866,737881.0,948427.0,1
867,738120.0,936506.0,1
868,738313.0,946947.0,1
869,738483.0,930362.0,1
870,738614.0,941018.0,1
871,738685.0,934790.0,1
872,738718.0,932083.0,1
873,738722.0,947141.0,1
874,738923.0,942027.0,1
875,738985.0,945695.0,1
876,739329.0,939554.0,1
877,739375.0,950497.0,1
878,739414.0,941911.0,1
879,739522.0,946177.0,1
880,739936.0,941060.0,1
881,739992.0,952735.0,1
882,740002.0,930873.0,1
883,740170.0,942448.0,1
884,740547.0,935295.0,1
885,740874.0,924477.0,1
886,741140.0,930913.0,1
887,741230.0,931981.0,1
888,741532.0,940254.0,1
889,741532.0,943101.0,1
890,741657.0,948494.0,1
891,741900.0,939055.0,1
892,742084.0,931541.0,1
893,742281.0,947446.0,1
894,742862.0,935987.0,1
895,743617.0,939608.0,1
896,744038.0,939741.0,1
897,744735.0,942132.0,1
899,745129.0,944816.0,1
900,745769.0,941993.0,1
904,746318.0,937178.0,1
905,746598.0,938023.0,1
906,746670.0,930751.0,1
1201,942630.0,858002.0,1
1202,945065.0,860729.0,1
1203,946845.0,871010.0,1
1204,947020.0,847884.0,1
1205,947397.0,878984.0,1
1206,947453.0,857378.0,1
1207,949280.0,851007.0,1
1208,949649.0,851539.0,1
1209,949779.0,860168.0,1
1210,949926.0,869094.0,1
1211,949955.0,860290.0,1
1212,950108.0,858112.0,1
1213,950175.0,856285.0,1
1214,950350.0,867941.0,1
1215,950638.0,862592.0,1
1216,951160.0,865199.0,1
1217,951385.0,852389.0,1
1218,951392.0,856432.0,1
1219,951754.0,850783.0,1
1220,951771.0,866478.0,1
1221,951927.0,862850.0,1
1222,952141.0,856150.0,1
1223,952370.0,866545.0,1
1224,952438.0,860144.0,1
1225,952794.0,876676.0,1
1226,953043.0,870026.0,1
1227,953347.0,869632.0,1
1228,953550.0,856313.0,1
1229,953626.0,852746.0,1
1230,953853.0,860063.0,1
1231,954303.0,864785.0,1
1232,954422.0,856716.0,1
1233,954434.0,863771.0,1
1234,954797.0,858818.0,1
1235,954966.0,861684.0,1
1236,955162.0,845960.0,1
1237,955242.0,863966.0,1
1238,955371.0,848725.0,1
1239,955668.0,861464.0,1
1240,955712.0,868266.0,1
1241,955862.0,864795.0,1
1242,956122.0,862565.0,1
1243,956161.0,863819.0,1
1244,956192.0,861886.0,1
1245,956254.0,862951.0,1
1246,956267.0,865682.0,1
1247,956284.0,861084.0,1
1248,956292.0,853966.0,1
1249,956497.0,873940.0,1
1250,956833.0,867998.0,1
1251,956924.0,866154.0,1
1252,957000.0,858465.0,1
1253,957112.0,859828.0,1
1254,957669.0,857897.0,1
1255,957794.0,860312.0,1
1256,957796.0,865650.0,1
1257,958037.0,861464.0,1
1258,958205.0,869294.0,1
1259,958206.0,871180.0,1
1260,958359.0,863818.0,1
1261,958381.0,868474.0,1
1262,958630.0,859547.0,1
1263,958813.0,858695.0,1
1264,959084.0,864890.0,1
1265,959223.0,854754.0,1
1266,959318.0,853397.0,1
1267,959338.0,867904.0,1
1268,959432.0,869398.0,1
1269,959522.0,858759.0,1
1270,959639.0,863447.0,1
1271,959841.0,859629.0,1
1272,960147.0,858901.0,1
1273,960282.0,856869.0,1
1274,960292.0,855486.0,1
1275,960328.0,871291.0,1
1276,960523.0,858553.0,1
1277,960596.0,860659.0,1
1278,960610.0,866805.0,1
1279,960641.0,861989.0,1
1280,960911.0,845382.0,1
1281,960934.0,850889.0,1
1282,961049.0,862976.0,1
1283,961089.0,859541.0,1
1284,961100.0,861590.0,1
1285,961342.0,868049.0,1
1286,961463.0,862002.0,1
1287,961531.0,874723.0,1
1288,961656.0,857625.0,1
1289,961861.0,871067.0,1
1290,961923.0,872339.0,1
1291,962162.0,858650.0,1
1292,962180.0,861643.0,1
1293,962646.0,860895.0,1
1294,962750.0,856545.0,1
1295,962779.0,871005.0,1
1296,962856.0,856025.0,1
1297,962926.0,865012.0,1
1298,962936.0,861615.0,1
1299,962943.0,852122.0,1
1300,963019.0,864387.0,1
1301,963097.0,855975.0,1
1302,963190.0,863783.0,1
1303,963256.0,855613.0,1
1304,963288.0,844622.0,1
1305,963572.0,847503.0,1
1306,963751.0,857646.0,1
1307,963804.0,861417.0,1
1308,963879.0,862754.0,1
1309,963900.0,854272.0,1
1310,964013.0,861259.0,1
1311,964116.0,853845.0,1
1312,964242.0,869504.0,1
1313,964405.0,856143.0,1
1314,964410.0,855175.0,1
1315,964607.0,859960.0,1
1316,964944.0,862888.0,1
1317,964959.0,862514.0,1
1318,965037.0,852518.0,1
1319,965533.0,871780.0,1
1320,965536.0,858799.0,1
1321,965542.0,865548.0,1
1322,965943.0,863942.0,1
1323,966107.0,856317.0,1
1324,966224.0,865734.0,1
1325,966463.0,854849.0,1
1326,966746.0,855321.0,1
1327,966965.0,867195.0,1
1328,967393.0,864372.0,1
1329,967552.0,863587.0,1
